"Nombre de Archivo: liq 319 2022-mar-25_2022-abr-10 REF.xls"
"Fecha de Creaccion de Registro: 12/4/2022 19:17:03"
"Periodo de liquidacion: 25/mar/2022->10/abr/2022"
"Registros de Conciliacion:"
"CL-ALBA-0319-22 CAMISETA"
"CT-ALBA-0216-22 CAMISETA"
"-:CT-ALBA-0216-22 CAMISETA,314,21"
"-:3190051149,CT-ALBA-0216-22 CAMISETA CORTA NEGRO T.14,6"
"-:3190051150,CT-ALBA-0216-22 CAMISETA CORTA NEGRO T.16,6"
"-:3190051151,CT-ALBA-0216-22 CAMISETA CORTA NEGRO T.18,5"
"-:3190051152,CT-ALBA-0216-22 CAMISETA CORTA NEGRO T.20,4"
"CT-ALBA-0217-22 CAMISETA"
"-:CT-ALBA-0217-22 CAMISETA,319,22"
"-:3190051153,CT-ALBA-0217-22 CAMISETA CORTA NEGRO T.14,6"
"-:3190051154,CT-ALBA-0217-22 CAMISETA CORTA NEGRO T.16,8"
"-:3190051155,CT-ALBA-0217-22 CAMISETA CORTA NEGRO T.18,6"
"-:3190051156,CT-ALBA-0217-22 CAMISETA CORTA NEGRO T.20,2"
"CT-ALBA-0218-22 CAMISETA"
"-:CT-ALBA-0218-22 CAMISETA,324,20"
"-:3190051157,CT-ALBA-0218-22 CAMISETA CORTA PALO ROSA OSCURO T.14,5"
"-:3190051158,CT-ALBA-0218-22 CAMISETA CORTA PALO ROSA OSCURO T.16,7"
"-:3190051159,CT-ALBA-0218-22 CAMISETA CORTA PALO ROSA OSCURO T.18,3"
"-:3190051160,CT-ALBA-0218-22 CAMISETA CORTA PALO ROSA OSCURO T.20,5"
"CT-CM006-0101-22 CAMISETA"
"-:CT-CM006-0101-22 CAMISETA,329,24"
"-:3190050729,CT-CM006-0101-22 CAMISETA KIMONO PALO ROSA T.P,3"
"-:3190050730,CT-CM006-0101-22 CAMISETA KIMONO PALO ROSA T.M,4"
"-:3190050731,CT-CM006-0101-22 CAMISETA KIMONO PALO ROSA T.G,11"
"-:3190050732,CT-CM006-0101-22 CAMISETA KIMONO PALO ROSA T.EG,6"
"CT-CM006-0102-22 CAMISETA"
"-:CT-CM006-0102-22 CAMISETA,334,10"
"-:3190050725,CT-CM006-0102-22 CAMISETA KIMONO BEIGE T.P,1"
"-:3190050726,CT-CM006-0102-22 CAMISETA KIMONO BEIGE T.M,4"
"-:3190050727,CT-CM006-0102-22 CAMISETA KIMONO BEIGE T.G,2"
"-:3190050728,CT-CM006-0102-22 CAMISETA KIMONO BEIGE T.EG,3"
"CT-CM006-0103-22 CAMISETA"
"-:CT-CM006-0103-22 CAMISETA,339,23"
"-:3190050721,CT-CM006-0103-22 CAMISETA KIMONO AZUL MARINO T.P,6"
"-:3190050722,CT-CM006-0103-22 CAMISETA KIMONO AZUL MARINO T.M,9"
"-:3190050723,CT-CM006-0103-22 CAMISETA KIMONO AZUL MARINO T.G,5"
"-:3190050724,CT-CM006-0103-22 CAMISETA KIMONO AZUL MARINO T.EG,3"
"CT-CM011-22 CAMISETA"
"-:CT-CM011-22 CAMISETA,344,5"
"-:3190051651,CT-CM011-22 CAMISETA TIRAS BEIGE T.G,2"
"-:3190051652,CT-CM011-22 CAMISETA TIRAS BEIGE T.EG,1"
"-:3190051659,CT-CM011-22 CAMISETA TIRAS PALO ROSA T.G,1"
"-:3190051660,CT-CM011-22 CAMISETA TIRAS PALO ROSA T.EG,1"
"CT-CM013-22 CAMISETA"
"-:CT-CM013-22 CAMISETA,364,97"
"-:3190051449,CT-CM013-22 CAMISETA CORTA AZUL T.P,4"
"-:3190051450,CT-CM013-22 CAMISETA CORTA AZUL T.M,5"
"-:3190051451,CT-CM013-22 CAMISETA CORTA AZUL T.G,2"
"-:3190051452,CT-CM013-22 CAMISETA CORTA AZUL T.EG,1"
"-:3190051453,CT-CM013-22 CAMISETA CORTA GRIS JASPEADO T.P,2"
"-:3190051454,CT-CM013-22 CAMISETA CORTA GRIS JASPEADO T.M,6"
"-:3190051455,CT-CM013-22 CAMISETA CORTA GRIS JASPEADO T.G,2"
"-:3190051456,CT-CM013-22 CAMISETA CORTA GRIS JASPEADO T.EG,5"
"-:3190051457,CT-CM013-22 CAMISETA CORTA NEGRO T.P,1"
"-:3190051458,CT-CM013-22 CAMISETA CORTA NEGRO T.M,5"
"-:3190051459,CT-CM013-22 CAMISETA CORTA NEGRO T.G,2"
"-:3190051461,CT-CM013-22 CAMISETA CORTA PALO ROSA T.P,5"
"-:3190051462,CT-CM013-22 CAMISETA CORTA PALO ROSA T.M,11"
"-:3190051463,CT-CM013-22 CAMISETA CORTA PALO ROSA T.G,9"
"-:3190051464,CT-CM013-22 CAMISETA CORTA PALO ROSA T.EG,10"
"-:3190051465,CT-CM013-22 CAMISETA CORTA VERDE T.P,4"
"-:3190051466,CT-CM013-22 CAMISETA CORTA VERDE T.M,7"
"-:3190051467,CT-CM013-22 CAMISETA CORTA VERDE T.G,8"
"-:3190051468,CT-CM013-22 CAMISETA CORTA VERDE T.EG,8"
"CT-EMA-0101-22 CAMISETA"
"-:CT-EMA-0101-22 CAMISETA,369,29"
"-:3190050737,CT-EMA-0101-22 CAMISETA CORTA NEGRO T.P,6"
"-:3190050738,CT-EMA-0101-22 CAMISETA CORTA NEGRO T.M,8"
"-:3190050739,CT-EMA-0101-22 CAMISETA CORTA NEGRO T.G,8"
"-:3190050740,CT-EMA-0101-22 CAMISETA CORTA NEGRO T.EG,7"
"CT-EMA-0102-22 CAMISETA"
"-:CT-EMA-0102-22 CAMISETA,374,7"
"-:3190050733,CT-EMA-0102-22 CAMISETA CORTA AZUL MARINO T.P,1"
"-:3190050734,CT-EMA-0102-22 CAMISETA CORTA AZUL MARINO T.M,2"
"-:3190050735,CT-EMA-0102-22 CAMISETA CORTA AZUL MARINO T.G,1"
"-:3190050736,CT-EMA-0102-22 CAMISETA CORTA AZUL MARINO T.EG,3"
"CT-EMILIA-02-22 CAMISETA"
"-:CT-EMILIA-02-22 CAMISETA,399,258"
"-:3190050373,CT-EMILIA-02-22 CAMISETA CORTA BLANCO T.P,13"
"-:3190050374,CT-EMILIA-02-22 CAMISETA CORTA BLANCO T.M,21"
"-:3190050375,CT-EMILIA-02-22 CAMISETA CORTA BLANCO T.G,19"
"-:3190050376,CT-EMILIA-02-22 CAMISETA CORTA BLANCO T.EG,11"
"-:3190050377,CT-EMILIA-02-22 CAMISETA CORTA GRIS JASPEADO T.P,9"
"-:3190050378,CT-EMILIA-02-22 CAMISETA CORTA GRIS JASPEADO T.M,12"
"-:3190050379,CT-EMILIA-02-22 CAMISETA CORTA GRIS JASPEADO T.G,8"
"-:3190050380,CT-EMILIA-02-22 CAMISETA CORTA GRIS JASPEADO T.EG,5"
"-:3190050381,CT-EMILIA-02-22 CAMISETA CORTA NEGRO T.P,26"
"-:3190050382,CT-EMILIA-02-22 CAMISETA CORTA NEGRO T.M,20"
"-:3190050383,CT-EMILIA-02-22 CAMISETA CORTA NEGRO T.G,6"
"-:3190050384,CT-EMILIA-02-22 CAMISETA CORTA NEGRO T.EG,8"
"-:3190050385,CT-EMILIA-02-22 CAMISETA CORTA CORAL T.P,6"
"-:3190050386,CT-EMILIA-02-22 CAMISETA CORTA CORAL T.M,7"
"-:3190050387,CT-EMILIA-02-22 CAMISETA CORTA CORAL T.G,4"
"-:3190050388,CT-EMILIA-02-22 CAMISETA CORTA CORAL T.EG,8"
"-:3190051161,CT-EMILIA-02-22 CAMISETA CORTA AZUL MARINO T.P,4"
"-:3190051162,CT-EMILIA-02-22 CAMISETA CORTA AZUL MARINO T.M,12"
"-:3190051163,CT-EMILIA-02-22 CAMISETA CORTA AZUL MARINO T.G,4"
"-:3190051164,CT-EMILIA-02-22 CAMISETA CORTA AZUL MARINO T.EG,9"
"-:3190051165,CT-EMILIA-02-22 CAMISETA CORTA ROSADO T.P,6"
"-:3190051166,CT-EMILIA-02-22 CAMISETA CORTA ROSADO T.M,15"
"-:3190051167,CT-EMILIA-02-22 CAMISETA CORTA ROSADO T.G,19"
"-:3190051168,CT-EMILIA-02-22 CAMISETA CORTA ROSADO T.EG,6"
"CT-GABY-0101-22 CAMISETA"
"-:CT-GABY-0101-22 CAMISETA,404,12"
"-:3190050209,CT-GABY-0101-22 CAMISETA CORTA MENTA T.P,2"
"-:3190050210,CT-GABY-0101-22 CAMISETA CORTA MENTA T.M,4"
"-:3190050211,CT-GABY-0101-22 CAMISETA CORTA MENTA T.G,3"
"-:3190050212,CT-GABY-0101-22 CAMISETA CORTA MENTA T.EG,3"
"CT-GABY-0102-22 CAMISETA"
"-:CT-GABY-0102-22 CAMISETA,409,21"
"-:3190050213,CT-GABY-0102-22 CAMISETA CORTA PALO ROSA T.P,2"
"-:3190050214,CT-GABY-0102-22 CAMISETA CORTA PALO ROSA T.M,8"
"-:3190050215,CT-GABY-0102-22 CAMISETA CORTA PALO ROSA T.G,2"
"-:3190050216,CT-GABY-0102-22 CAMISETA CORTA PALO ROSA T.EG,9"
"CT-GABY-0103-22 CAMISETA"
"-:CT-GABY-0103-22 CAMISETA,414,20"
"-:3190050197,CT-GABY-0103-22 CAMISETA CORTA PALO ROSA OSCURO T.P,4"
"-:3190050198,CT-GABY-0103-22 CAMISETA CORTA PALO ROSA OSCURO T.M,3"
"-:3190050199,CT-GABY-0103-22 CAMISETA CORTA PALO ROSA OSCURO T.G,6"
"-:3190050200,CT-GABY-0103-22 CAMISETA CORTA PALO ROSA OSCURO T.EG,7"
"CT-GABY-0104-22 CAMISETA"
"-:CT-GABY-0104-22 CAMISETA,419,13"
"-:3190050221,CT-GABY-0104-22 CAMISETA CORTA BEIGE T.P,2"
"-:3190050222,CT-GABY-0104-22 CAMISETA CORTA BEIGE T.M,3"
"-:3190050223,CT-GABY-0104-22 CAMISETA CORTA BEIGE T.G,5"
"-:3190050224,CT-GABY-0104-22 CAMISETA CORTA BEIGE T.EG,3"
"CT-GABY-0105-22 CAMISETA"
"-:CT-GABY-0105-22 CAMISETA,424,8"
"-:3190050229,CT-GABY-0105-22 CAMISETA CORTA BEIGE T.P,2"
"-:3190050230,CT-GABY-0105-22 CAMISETA CORTA BEIGE T.M,1"
"-:3190050231,CT-GABY-0105-22 CAMISETA CORTA BEIGE T.G,3"
"-:3190050232,CT-GABY-0105-22 CAMISETA CORTA BEIGE T.EG,2"
"CT-GABY-0106-22 CAMISETA"
"-:CT-GABY-0106-22 CAMISETA,428,8"
"-:3190050201,CT-GABY-0106-22 CAMISETA CORTA AMARILLO T.P,1"
"-:3190050203,CT-GABY-0106-22 CAMISETA CORTA AMARILLO T.G,3"
"-:3190050204,CT-GABY-0106-22 CAMISETA CORTA AMARILLO T.EG,4"
"CT-GABY-0107-22 CAMISETA"
"-:CT-GABY-0107-22 CAMISETA,432,5"
"-:3190050218,CT-GABY-0107-22 CAMISETA CORTA NEGRO T.M,3"
"-:3190050219,CT-GABY-0107-22 CAMISETA CORTA NEGRO T.G,1"
"-:3190050220,CT-GABY-0107-22 CAMISETA CORTA NEGRO T.EG,1"
"CT-GABY-0108-22 CAMISETA"
"-:CT-GABY-0108-22 CAMISETA,436,6"
"-:3190050226,CT-GABY-0108-22 CAMISETA CORTA NEGRO T.M,2"
"-:3190050227,CT-GABY-0108-22 CAMISETA CORTA NEGRO T.G,2"
"-:3190050228,CT-GABY-0108-22 CAMISETA CORTA NEGRO T.EG,2"
"CT-GABY-0109-22 CAMISETA"
"-:CT-GABY-0109-22 CAMISETA,441,13"
"-:3190050205,CT-GABY-0109-22 CAMISETA CORTA CELESTE T.P,2"
"-:3190050206,CT-GABY-0109-22 CAMISETA CORTA CELESTE T.M,3"
"-:3190050207,CT-GABY-0109-22 CAMISETA CORTA CELESTE T.G,3"
"-:3190050208,CT-GABY-0109-22 CAMISETA CORTA CELESTE T.EG,5"
"CT-GABY-0210-22 CAMISETA"
"-:CT-GABY-0210-22 CAMISETA,446,22"
"-:3190050245,CT-GABY-0210-22 CAMISETA CORTA NEGRO T.P,3"
"-:3190050246,CT-GABY-0210-22 CAMISETA CORTA NEGRO T.M,6"
"-:3190050247,CT-GABY-0210-22 CAMISETA CORTA NEGRO T.G,7"
"-:3190050248,CT-GABY-0210-22 CAMISETA CORTA NEGRO T.EG,6"
"CT-GABY-0211-22 CAMISETA"
"-:CT-GABY-0211-22 CAMISETA,451,30"
"-:3190050249,CT-GABY-0211-22 CAMISETA CORTA NEGRO T.P,5"
"-:3190050250,CT-GABY-0211-22 CAMISETA CORTA NEGRO T.M,6"
"-:3190050251,CT-GABY-0211-22 CAMISETA CORTA NEGRO T.G,8"
"-:3190050252,CT-GABY-0211-22 CAMISETA CORTA NEGRO T.EG,11"
"CT-GABY-0212-22 CAMISETA"
"-:CT-GABY-0212-22 CAMISETA,456,16"
"-:3190050253,CT-GABY-0212-22 CAMISETA CORTA VERDE MILITAR T.P,5"
"-:3190050254,CT-GABY-0212-22 CAMISETA CORTA VERDE MILITAR T.M,3"
"-:3190050255,CT-GABY-0212-22 CAMISETA CORTA VERDE MILITAR T.G,5"
"-:3190050256,CT-GABY-0212-22 CAMISETA CORTA VERDE MILITAR T.EG,3"
"CT-GABY-0213-22 CAMISETA"
"-:CT-GABY-0213-22 CAMISETA,461,15"
"-:3190050257,CT-GABY-0213-22 CAMISETA CORTA JADE T.P,3"
"-:3190050258,CT-GABY-0213-22 CAMISETA CORTA JADE T.M,5"
"-:3190050259,CT-GABY-0213-22 CAMISETA CORTA JADE T.G,1"
"-:3190050260,CT-GABY-0213-22 CAMISETA CORTA JADE T.EG,6"
"CT-GABY-0214-22 CAMISETA"
"-:CT-GABY-0214-22 CAMISETA,466,20"
"-:3190050261,CT-GABY-0214-22 CAMISETA CORTA PALO ROSA T.P,4"
"-:3190050262,CT-GABY-0214-22 CAMISETA CORTA PALO ROSA T.M,8"
"-:3190050263,CT-GABY-0214-22 CAMISETA CORTA PALO ROSA T.G,3"
"-:3190050264,CT-GABY-0214-22 CAMISETA CORTA PALO ROSA T.EG,5"
"CT-GABY-0215-22 CAMISETA"
"-:CT-GABY-0215-22 CAMISETA,471,19"
"-:3190050265,CT-GABY-0215-22 CAMISETA CORTA PALO ROSA OSCURO T.P,4"
"-:3190050266,CT-GABY-0215-22 CAMISETA CORTA PALO ROSA OSCURO T.M,4"
"-:3190050267,CT-GABY-0215-22 CAMISETA CORTA PALO ROSA OSCURO T.G,6"
"-:3190050268,CT-GABY-0215-22 CAMISETA CORTA PALO ROSA OSCURO T.EG,5"
"CT-GABY-0216-22 CAMISETA"
"-:CT-GABY-0216-22 CAMISETA,476,27"
"-:3190050269,CT-GABY-0216-22 CAMISETA CORTA AZUL MARINO T.P,3"
"-:3190050270,CT-GABY-0216-22 CAMISETA CORTA AZUL MARINO T.M,6"
"-:3190050271,CT-GABY-0216-22 CAMISETA CORTA AZUL MARINO T.G,6"
"-:3190050272,CT-GABY-0216-22 CAMISETA CORTA AZUL MARINO T.EG,12"
"CT-GABY-0217-22 CAMISETA"
"-:CT-GABY-0217-22 CAMISETA,481,11"
"-:3190050273,CT-GABY-0217-22 CAMISETA CORTA BEIGE T.P,1"
"-:3190050274,CT-GABY-0217-22 CAMISETA CORTA BEIGE T.M,2"
"-:3190050275,CT-GABY-0217-22 CAMISETA CORTA BEIGE T.G,4"
"-:3190050276,CT-GABY-0217-22 CAMISETA CORTA BEIGE T.EG,4"
"CT-GABY-0218-22 CAMISETA"
"-:CT-GABY-0218-22 CAMISETA,486,23"
"-:3190050277,CT-GABY-0218-22 CAMISETA CORTA FUCSIA T.P,3"
"-:3190050278,CT-GABY-0218-22 CAMISETA CORTA FUCSIA T.M,5"
"-:3190050279,CT-GABY-0218-22 CAMISETA CORTA FUCSIA T.G,7"
"-:3190050280,CT-GABY-0218-22 CAMISETA CORTA FUCSIA T.EG,8"
"CT-GABY-0319-22 CAMISETA"
"-:CT-GABY-0319-22 CAMISETA,491,56"
"-:3190050389,CT-GABY-0319-22 CAMISETA CORTA NEGRO T.P,11"
"-:3190050390,CT-GABY-0319-22 CAMISETA CORTA NEGRO T.M,12"
"-:3190050391,CT-GABY-0319-22 CAMISETA CORTA NEGRO T.G,14"
"-:3190050392,CT-GABY-0319-22 CAMISETA CORTA NEGRO T.EG,19"
"CT-GABY-0320-22 CAMISETA"
"-:CT-GABY-0320-22 CAMISETA,496,50"
"-:3190050393,CT-GABY-0320-22 CAMISETA CORTA NEGRO T.P,3"
"-:3190050394,CT-GABY-0320-22 CAMISETA CORTA NEGRO T.M,15"
"-:3190050395,CT-GABY-0320-22 CAMISETA CORTA NEGRO T.G,13"
"-:3190050396,CT-GABY-0320-22 CAMISETA CORTA NEGRO T.EG,19"
"CT-GABY-0321-22 CAMISETA"
"-:CT-GABY-0321-22 CAMISETA,501,61"
"-:3190050397,CT-GABY-0321-22 CAMISETA CORTA AZUL MARINO T.P,3"
"-:3190050398,CT-GABY-0321-22 CAMISETA CORTA AZUL MARINO T.M,19"
"-:3190050399,CT-GABY-0321-22 CAMISETA CORTA AZUL MARINO T.G,16"
"-:3190050400,CT-GABY-0321-22 CAMISETA CORTA AZUL MARINO T.EG,23"
"CT-GABY-0322-22 CAMISETA"
"-:CT-GABY-0322-22 CAMISETA,506,43"
"-:3190050401,CT-GABY-0322-22 CAMISETA CORTA ROJO T.P,4"
"-:3190050402,CT-GABY-0322-22 CAMISETA CORTA ROJO T.M,17"
"-:3190050403,CT-GABY-0322-22 CAMISETA CORTA ROJO T.G,9"
"-:3190050404,CT-GABY-0322-22 CAMISETA CORTA ROJO T.EG,13"
"CT-GABY-0323-22 CAMISETA"
"-:CT-GABY-0323-22 CAMISETA,511,36"
"-:3190050405,CT-GABY-0323-22 CAMISETA CORTA VERDE MILITAR T.P,8"
"-:3190050406,CT-GABY-0323-22 CAMISETA CORTA VERDE MILITAR T.M,10"
"-:3190050407,CT-GABY-0323-22 CAMISETA CORTA VERDE MILITAR T.G,8"
"-:3190050408,CT-GABY-0323-22 CAMISETA CORTA VERDE MILITAR T.EG,10"
"CT-GABY-0325-22 CAMISETA"
"-:CT-GABY-0325-22 CAMISETA,516,63"
"-:3190050409,CT-GABY-0325-22 CAMISETA CORTA PALO ROSA T.P,12"
"-:3190050410,CT-GABY-0325-22 CAMISETA CORTA PALO ROSA T.M,21"
"-:3190050411,CT-GABY-0325-22 CAMISETA CORTA PALO ROSA T.G,14"
"-:3190050412,CT-GABY-0325-22 CAMISETA CORTA PALO ROSA T.EG,16"
"CT-GABY-0326-22 CAMISETA"
"-:CT-GABY-0326-22 CAMISETA,521,66"
"-:3190050413,CT-GABY-0326-22 CAMISETA CORTA MENTA T.P,12"
"-:3190050414,CT-GABY-0326-22 CAMISETA CORTA MENTA T.M,18"
"-:3190050415,CT-GABY-0326-22 CAMISETA CORTA MENTA T.G,19"
"-:3190050416,CT-GABY-0326-22 CAMISETA CORTA MENTA T.EG,17"
"CT-GABY-0327-22 CAMISETA"
"-:CT-GABY-0327-22 CAMISETA,526,71"
"-:3190050417,CT-GABY-0327-22 CAMISETA CORTA AMARILLO T.P,12"
"-:3190050418,CT-GABY-0327-22 CAMISETA CORTA AMARILLO T.M,20"
"-:3190050419,CT-GABY-0327-22 CAMISETA CORTA AMARILLO T.G,19"
"-:3190050420,CT-GABY-0327-22 CAMISETA CORTA AMARILLO T.EG,20"
"CT-GABY-0328-22 CAMISETA"
"-:CT-GABY-0328-22 CAMISETA,531,46"
"-:3190050421,CT-GABY-0328-22 CAMISETA CORTA BEIGE T.P,10"
"-:3190050422,CT-GABY-0328-22 CAMISETA CORTA BEIGE T.M,15"
"-:3190050423,CT-GABY-0328-22 CAMISETA CORTA BEIGE T.G,12"
"-:3190050424,CT-GABY-0328-22 CAMISETA CORTA BEIGE T.EG,9"
"CT-GABY-0329-22 CAMISETA"
"-:CT-GABY-0329-22 CAMISETA,536,71"
"-:3190050425,CT-GABY-0329-22 CAMISETA CORTA GRIS JASPEADO T.P,11"
"-:3190050426,CT-GABY-0329-22 CAMISETA CORTA GRIS JASPEADO T.M,24"
"-:3190050427,CT-GABY-0329-22 CAMISETA CORTA GRIS JASPEADO T.G,15"
"-:3190050428,CT-GABY-0329-22 CAMISETA CORTA GRIS JASPEADO T.EG,21"
"CT-GABY-0330-22 CAMISETA"
"-:CT-GABY-0330-22 CAMISETA,541,25"
"-:3190050429,CT-GABY-0330-22 CAMISETA CORTA FUCSIA T.P,7"
"-:3190050430,CT-GABY-0330-22 CAMISETA CORTA FUCSIA T.M,6"
"-:3190050431,CT-GABY-0330-22 CAMISETA CORTA FUCSIA T.G,6"
"-:3190050432,CT-GABY-0330-22 CAMISETA CORTA FUCSIA T.EG,6"
"CT-GABY-0331-22 CAMISETA"
"-:CT-GABY-0331-22 CAMISETA,546,62"
"-:3190051481,CT-GABY-0331-22 CAMISETA CORTA BLANCO T.P,18"
"-:3190051482,CT-GABY-0331-22 CAMISETA CORTA BLANCO T.M,19"
"-:3190051483,CT-GABY-0331-22 CAMISETA CORTA BLANCO T.G,11"
"-:3190051484,CT-GABY-0331-22 CAMISETA CORTA BLANCO T.EG,14"
"CT-GABY-0332-22 CAMISETA"
"-:CT-GABY-0332-22 CAMISETA,551,38"
"-:3190051485,CT-GABY-0332-22 CAMISETA CORTA BLANCO T.P,11"
"-:3190051486,CT-GABY-0332-22 CAMISETA CORTA BLANCO T.M,12"
"-:3190051487,CT-GABY-0332-22 CAMISETA CORTA BLANCO T.G,8"
"-:3190051488,CT-GABY-0332-22 CAMISETA CORTA BLANCO T.EG,7"
"CT-GABY-0333-22 CAMISETA"
"-:CT-GABY-0333-22 CAMISETA,556,57"
"-:3190051489,CT-GABY-0333-22 CAMISETA CORTA VERDE SALVIA T.P,12"
"-:3190051490,CT-GABY-0333-22 CAMISETA CORTA VERDE SALVIA T.M,18"
"-:3190051491,CT-GABY-0333-22 CAMISETA CORTA VERDE SALVIA T.G,15"
"-:3190051492,CT-GABY-0333-22 CAMISETA CORTA VERDE SALVIA T.EG,12"
"CT-PL-EMILIA-22 CAMISETA"
"-:CT-PL-EMILIA-22 CAMISETA,578,54"
"-:3190050349,CT-PL-EMILIA-22 CAMISETA CORTA BLANCO T.14,3"
"-:3190050350,CT-PL-EMILIA-22 CAMISETA CORTA BLANCO T.16,3"
"-:3190050351,CT-PL-EMILIA-22 CAMISETA CORTA BLANCO T.18,8"
"-:3190050352,CT-PL-EMILIA-22 CAMISETA CORTA BLANCO T.20,2"
"-:3190050357,CT-PL-EMILIA-22 CAMISETA CORTA MELON T.14,1"
"-:3190050358,CT-PL-EMILIA-22 CAMISETA CORTA MELON T.16,1"
"-:3190050361,CT-PL-EMILIA-22 CAMISETA CORTA MENTA T.14,3"
"-:3190050362,CT-PL-EMILIA-22 CAMISETA CORTA MENTA T.16,1"
"-:3190050364,CT-PL-EMILIA-22 CAMISETA CORTA MENTA T.20,1"
"-:3190050366,CT-PL-EMILIA-22 CAMISETA CORTA NEGRO T.16,5"
"-:3190050367,CT-PL-EMILIA-22 CAMISETA CORTA NEGRO T.18,1"
"-:3190050368,CT-PL-EMILIA-22 CAMISETA CORTA NEGRO T.20,1"
"-:3190050369,CT-PL-EMILIA-22 CAMISETA CORTA CORAL T.14,1"
"-:3190050370,CT-PL-EMILIA-22 CAMISETA CORTA CORAL T.16,4"
"-:3190050371,CT-PL-EMILIA-22 CAMISETA CORTA CORAL T.18,4"
"-:3190051169,CT-PL-EMILIA-22 CAMISETA CORTA AZUL MARINO T.14,3"
"-:3190051170,CT-PL-EMILIA-22 CAMISETA CORTA AZUL MARINO T.16,1"
"-:3190051171,CT-PL-EMILIA-22 CAMISETA CORTA AZUL MARINO T.18,1"
"-:3190051173,CT-PL-EMILIA-22 CAMISETA CORTA ROSADO T.14,2"
"-:3190051174,CT-PL-EMILIA-22 CAMISETA CORTA ROSADO T.16,4"
"-:3190051175,CT-PL-EMILIA-22 CAMISETA CORTA ROSADO T.18,4"
"CT-PL-PLR-02-22"
"-:CT-PL-PLR-02-22,589,52"
"-:3193720099,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS CLARO T.18,2"
"-:3193720100,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS CLARO T.20,1"
"-:3193720101,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.14,1"
"-:3193720102,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.16,2"
"-:3193720103,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.18,2"
"-:3193720104,CT-PL-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.20,3"
"-:3193720105,CT-PL-PLR-02-22 LEGGINS INFORMAL NEGRO T.14,4"
"-:3193720106,CT-PL-PLR-02-22 LEGGINS INFORMAL NEGRO T.16,11"
"-:3193720107,CT-PL-PLR-02-22 LEGGINS INFORMAL NEGRO T.18,10"
"-:3193720108,CT-PL-PLR-02-22 LEGGINS INFORMAL NEGRO T.20,15"
"CT-PLR-02-22"
"-:CT-PLR-02-22,601,61"
"-:3193720085,CT-PLR-02-22 LEGGINS INFORMAL GRIS CLARO T.P,1"
"-:3193720086,CT-PLR-02-22 LEGGINS INFORMAL GRIS CLARO T.M,2"
"-:3193720087,CT-PLR-02-22 LEGGINS INFORMAL GRIS CLARO T.G,2"
"-:3193720089,CT-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.P,1"
"-:3193720090,CT-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.M,1"
"-:3193720091,CT-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.G,6"
"-:3193720092,CT-PLR-02-22 LEGGINS INFORMAL GRIS OSCURO T.EG,1"
"-:3193720093,CT-PLR-02-22 LEGGINS INFORMAL NEGRO T.P,12"
"-:3193720094,CT-PLR-02-22 LEGGINS INFORMAL NEGRO T.M,15"
"-:3193720095,CT-PLR-02-22 LEGGINS INFORMAL NEGRO T.G,13"
"-:3193720096,CT-PLR-02-22 LEGGINS INFORMAL NEGRO T.EG,7"
"CT-PLTM-22"
"-:CT-PLTM-22,619,150"
"-:3193720067,CT-PLTM-22 LEGGINS MATERNO AZUL MARINO T.G,5"
"-:3193720068,CT-PLTM-22 LEGGINS MATERNO AZUL MARINO T.EG,2"
"-:3193720069,CT-PLTM-22 LEGGINS MATERNO AZUL MARINO T.2EG,1"
"-:3193720070,CT-PLTM-22 LEGGINS MATERNO GRIS OSCURO T.P,9"
"-:3193720071,CT-PLTM-22 LEGGINS MATERNO GRIS OSCURO T.M,20"
"-:3193720072,CT-PLTM-22 LEGGINS MATERNO GRIS OSCURO T.G,13"
"-:3193720073,CT-PLTM-22 LEGGINS MATERNO GRIS OSCURO T.EG,4"
"-:3193720074,CT-PLTM-22 LEGGINS MATERNO GRIS OSCURO T.2EG,4"
"-:3193720075,CT-PLTM-22 LEGGINS MATERNO NEGRO T.P,9"
"-:3193720076,CT-PLTM-22 LEGGINS MATERNO NEGRO T.M,26"
"-:3193720077,CT-PLTM-22 LEGGINS MATERNO NEGRO T.G,21"
"-:3193720078,CT-PLTM-22 LEGGINS MATERNO NEGRO T.EG,15"
"-:3193720079,CT-PLTM-22 LEGGINS MATERNO NEGRO T.2EG,15"
"-:3193720109,CT-PLTM-22 LEGGINS MATERNO GRIS CLARO T.P,2"
"-:3193720110,CT-PLTM-22 LEGGINS MATERNO GRIS CLARO T.M,2"
"-:3193720111,CT-PLTM-22 LEGGINS MATERNO GRIS CLARO T.G,1"
"-:3193720112,CT-PLTM-22 LEGGINS MATERNO GRIS CLARO T.EG,1"
"CT-SARA-0201-22 CAMISETA"
"-:CT-SARA-0201-22 CAMISETA,624,22"
"-:3190051041,CT-SARA-0201-22 CAMISETA CORTA MENTA T.P,3"
